nt_uid	nt_accession	nt_organism	nt_title	nt_slen	tax_id	total_number_of_sequences	input_tax_id
1882567384	MT153436	Lepidopteran rhabdo-related virus OKIAV3	Lepidopteran rhabdo-related virus OKIAV3 cRNA sequence, sequence	6582	2746298	1	2746298
1917123569	LC553679	Aspergillus fumigatus negative-stranded RNA virus 1	Aspergillus fumigatus negative-stranded RNA virus 1 J-YC gene for RNA-dependent RNA polymerase, complete cds	6455	2749925	1	2749925
1898831732	MN736967	Pezizella ericae ourmia-like virus 1	Pezizella ericae ourmia-like virus 1 isolate MUT2994 putative RNA dependent RNA polymerase gene, complete cds	2301	2769356	1	2769356
1940197829	MT721841	Shenzhen reo-like virus 2	Shenzhen reo-like virus 2 hypothetical protein gene, complete cds	4138	2789380	1	2789380
1990390168	MW434766	Canya virus	MAG: Canya virus isolate CMS001_031_ALCO genomic sequence, sequence	9312	2800909	2	2800909
1990390161	MW434765	Canya virus	MAG: Canya virus isolate CMS002_037a_COAV genomic sequence, sequence	9379	2800909	2	2800909
1990391229	MW434822	Kellev virus	MAG: Kellev virus isolate CMS002_020b_SAND segment RNA1 genomic sequence, sequence	3121	2800921	4	2800921
1990391224	MW434821	Kellev virus	MAG: Kellev virus isolate CMS002_020a_SAND segment RNA1 genomic sequence, sequence	3115	2800921	4	2800921
1990391220	MW434820	Kellev virus	MAG: Kellev virus isolate CMS002_020a_SAND segment RNA2 genomic sequence, sequence	1670	2800921	4	2800921
1990391215	MW434819	Kellev virus	MAG: Kellev virus isolate CMS002_020b_SAND segment RNA2 genomic sequence, sequence	1718	2800921	4	2800921
1990391527	MW434532	Netjeret virus	MAG: Netjeret virus isolate CMS002_026d_WVAL segment RNA1 genomic sequence, sequence	1787	2800932	17	2800932
1990391523	MW434531	Netjeret virus	MAG: Netjeret virus isolate CMS002_026e_WVAL segment RNA1 genomic sequence, sequence	1539	2800932	17	2800932
1990391519	MW434530	Netjeret virus	MAG: Netjeret virus isolate CMS002_045a_WVAL segment RNA1 genomic sequence, sequence	1697	2800932	17	2800932
1990391515	MW434529	Netjeret virus	MAG: Netjeret virus isolate CMS002_045g_WVAL segment RNA1 genomic sequence, sequence	1503	2800932	17	2800932
1990391510	MW434528	Netjeret virus	MAG: Netjeret virus isolate CMS002_045b_WVAL segment RNA1 genomic sequence, sequence	1481	2800932	17	2800932
1990391506	MW434527	Netjeret virus	MAG: Netjeret virus isolate CMS002_026b_WVAL segment RNA1 genomic sequence, sequence	1603	2800932	17	2800932
1990391503	MW434526	Netjeret virus	MAG: Netjeret virus isolate CMS002_026a_WVAL segment RNA1 genomic sequence, sequence	1499	2800932	17	2800932
1990391500	MW434525	Netjeret virus	MAG: Netjeret virus isolate CMS002_045f_WVAL segment RNA1 genomic sequence, sequence	1480	2800932	17	2800932
1990391497	MW434524	Netjeret virus	MAG: Netjeret virus isolate CMS002_026c_WVAL segment RNA1 genomic sequence, sequence	1443	2800932	17	2800932
1990391493	MW434523	Netjeret virus	MAG: Netjeret virus isolate CMS002_045e_WVAL segment RNA1 genomic sequence, sequence	1444	2800932	17	2800932
1990391490	MW434522	Netjeret virus	MAG: Netjeret virus isolate CMS002_045d_WVAL segment RNA1 genomic sequence, sequence	1401	2800932	17	2800932
1990391486	MW434521	Netjeret virus	MAG: Netjeret virus isolate CMS002_026d_WVAL segment RNA2 genomic sequence, sequence	1744	2800932	17	2800932
1990391482	MW434520	Netjeret virus	MAG: Netjeret virus isolate CMS002_045g_WVAL segment RNA2 genomic sequence, sequence	1788	2800932	17	2800932
1990391479	MW434519	Netjeret virus	MAG: Netjeret virus isolate CMS002_045a_WVAL segment RNA2 genomic sequence, sequence	1732	2800932	17	2800932
1990391475	MW434518	Netjeret virus	MAG: Netjeret virus isolate CMS002_026b_WVAL segment RNA2 genomic sequence, sequence	1725	2800932	17	2800932
1990391471	MW434517	Netjeret virus	MAG: Netjeret virus isolate CMS002_026e_WVAL segment RNA2 genomic sequence, sequence	1733	2800932	17	2800932
1990391468	MW434516	Netjeret virus	MAG: Netjeret virus isolate CMS002_026a_WVAL segment RNA2 genomic sequence, sequence	1726	2800932	17	2800932
1990395614	MW434381	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL hypothetical protein 3 gene, complete cds	585	2800948	108	2800948
1990395612	MW434380	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL hypothetical protein 3 gene, complete cds	583	2800948	108	2800948
1990395608	MW434379	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL hypothetical protein 3 gene, complete cds	582	2800948	108	2800948
1990395603	MW434378	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL hypothetical protein 3 gene, complete cds	582	2800948	108	2800948
1990395599	MW434377	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL hypothetical protein 3 gene, complete cds	579	2800948	108	2800948
1990395595	MW434376	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL hypothetical protein 3 gene, complete cds	579	2800948	108	2800948
1990395591	MW434375	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL hypothetical protein 3 gene, complete cds	579	2800948	108	2800948
1990395587	MW434374	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL hypothetical protein 3 gene, complete cds	605	2800948	108	2800948
1990395583	MW434373	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL hypothetical protein 3 gene, complete cds	579	2800948	108	2800948
1990395579	MW434372	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL hypothetical protein 3 gene, complete cds	583	2800948	108	2800948
1990395574	MW434371	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL hypothetical protein 3 gene, complete cds	576	2800948	108	2800948
1990395570	MW434370	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL hypothetical protein 3 gene, complete cds	576	2800948	108	2800948
1990395566	MW434369	Usinis virus	MAG: Usinis virus isolate CMS002_044e_WVAL hypothetical protein 3 gene, complete cds	568	2800948	108	2800948
1990395562	MW434368	Usinis virus	MAG: Usinis virus isolate CMS002_044a_WVAL hypothetical protein 3 gene, complete cds	539	2800948	108	2800948
1990395557	MW434367	Usinis virus	MAG: Usinis virus isolate CMS002_044d_WVAL hypothetical protein 3 gene, complete cds	544	2800948	108	2800948
1990395553	MW434366	Usinis virus	MAG: Usinis virus isolate CMS002_044e_WVAL hypothetical protein 2 gene, partial cds	640	2800948	108	2800948
1990395549	MW434365	Usinis virus	MAG: Usinis virus isolate CMS002_044a_WVAL hypothetical protein 2 gene, complete cds	636	2800948	108	2800948
1990395547	MW434364	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL hypothetical protein 2 gene, complete cds	641	2800948	108	2800948
1990395544	MW434363	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL hypothetical protein 2 gene, complete cds	647	2800948	108	2800948
1990395542	MW434362	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL hypothetical protein 2 gene, complete cds	662	2800948	108	2800948
1990395540	MW434361	Usinis virus	MAG: Usinis virus isolate CMS002_044d_WVAL hypothetical protein 2 gene, complete cds	645	2800948	108	2800948
1990395538	MW434360	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL hypothetical protein 2 gene, complete cds	699	2800948	108	2800948
1990395536	MW434359	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL hypothetical protein 2 gene, complete cds	649	2800948	108	2800948
1990395531	MW434358	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL hypothetical protein 2 gene, complete cds	650	2800948	108	2800948
1990395527	MW434357	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL hypothetical protein 2 gene, complete cds	648	2800948	108	2800948
1990395524	MW434356	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL hypothetical protein 2 gene, complete cds	647	2800948	108	2800948
1990395520	MW434355	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL hypothetical protein 2 gene, complete cds	650	2800948	108	2800948
1990395504	MW434354	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL hypothetical protein 2 gene, complete cds	650	2800948	108	2800948
1990395500	MW434353	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL hypothetical protein 2 gene, complete cds	689	2800948	108	2800948
1990395495	MW434352	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL hypothetical protein 2 gene, complete cds	685	2800948	108	2800948
1990395492	MW434351	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL hypothetical protein gene, complete cds	857	2800948	108	2800948
1990395488	MW434350	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL hypothetical protein gene, complete cds	857	2800948	108	2800948
1990395484	MW434349	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL hypothetical protein gene, complete cds	861	2800948	108	2800948
1990395479	MW434348	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL hypothetical protein gene, complete cds	856	2800948	108	2800948
1990395476	MW434347	Usinis virus	MAG: Usinis virus isolate CMS002_044d_WVAL hypothetical protein gene, complete cds	857	2800948	108	2800948
1990395472	MW434346	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL hypothetical protein gene, complete cds	853	2800948	108	2800948
1990395468	MW434345	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL hypothetical protein gene, complete cds	857	2800948	108	2800948
1990395464	MW434344	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL hypothetical protein gene, complete cds	857	2800948	108	2800948
1990395461	MW434343	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL hypothetical protein gene, complete cds	856	2800948	108	2800948
1990395458	MW434342	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL hypothetical protein gene, complete cds	857	2800948	108	2800948
1990395454	MW434341	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL hypothetical protein gene, complete cds	863	2800948	108	2800948
1990395449	MW434340	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL hypothetical protein gene, complete cds	860	2800948	108	2800948
1990395445	MW434339	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL hypothetical protein gene, complete cds	869	2800948	108	2800948
1990395442	MW434338	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL hypothetical protein gene, complete cds	1496	2800948	108	2800948
1990395439	MW434337	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL hypothetical protein gene, complete cds	1514	2800948	108	2800948
1990395435	MW434336	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL hypothetical protein gene, complete cds	1510	2800948	108	2800948
1990395432	MW434335	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL hypothetical protein gene, complete cds	1505	2800948	108	2800948
1990395429	MW434334	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL hypothetical protein gene, complete cds	1505	2800948	108	2800948
1990395426	MW434333	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL hypothetical protein gene, complete cds	1510	2800948	108	2800948
1990395422	MW434332	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL hypothetical protein gene, complete cds	1515	2800948	108	2800948
1990395419	MW434331	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL hypothetical protein gene, complete cds	1534	2800948	108	2800948
1990395416	MW434330	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL hypothetical protein gene, complete cds	1507	2800948	108	2800948
1990395413	MW434329	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL hypothetical protein gene, complete cds	1513	2800948	108	2800948
1990395408	MW434328	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL hypothetical protein gene, complete cds	1511	2800948	108	2800948
1990395406	MW434327	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL hypothetical protein gene, complete cds	1494	2800948	108	2800948
1990395404	MW434326	Usinis virus	MAG: Usinis virus isolate CMS002_044d_WVAL hypothetical protein gene, complete cds	1476	2800948	108	2800948
1990395402	MW434325	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL polymerase PB1 gene, complete cds	2440	2800948	108	2800948
1990395399	MW434324	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL polymerase PB1 gene, complete cds	2435	2800948	108	2800948
1990395397	MW434323	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL polymerase PB1 gene, complete cds	2436	2800948	108	2800948
1990395395	MW434322	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL polymerase PB1 gene, complete cds	2431	2800948	108	2800948
1990395392	MW434321	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL polymerase PB1 gene, complete cds	2431	2800948	108	2800948
1990395388	MW434320	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL polymerase PB1 gene, complete cds	2434	2800948	108	2800948
1990395385	MW434319	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL polymerase PB1 gene, complete cds	2424	2800948	108	2800948
1990395382	MW434318	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL polymerase PB1 gene, complete cds	2417	2800948	108	2800948
1990395380	MW434317	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL polymerase PB1 gene, complete cds	2425	2800948	108	2800948
1990395378	MW434316	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL polymerase PB1 gene, complete cds	2416	2800948	108	2800948
1990395376	MW434315	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL polymerase PB1 gene, complete cds	2442	2800948	108	2800948
1990395373	MW434314	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL polymerase PB1 gene, complete cds	2421	2800948	108	2800948
1990395371	MW434313	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL polymerase PB2 gene, complete cds	2445	2800948	108	2800948
1990395369	MW434312	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL polymerase PB2 gene, complete cds	2446	2800948	108	2800948
1990395367	MW434311	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL polymerase PB2 gene, complete cds	2443	2800948	108	2800948
1990395362	MW434310	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL polymerase PB2 gene, complete cds	2440	2800948	108	2800948
1990395358	MW434309	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL polymerase PB2 gene, complete cds	2442	2800948	108	2800948
1990395354	MW434308	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL polymerase PB2 gene, complete cds	2446	2800948	108	2800948
1990395350	MW434307	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL polymerase PB2 gene, complete cds	2441	2800948	108	2800948
1990395346	MW434306	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL sequence	2449	2800948	108	2800948
1990395344	MW434305	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL polymerase PB2 gene, complete cds	2437	2800948	108	2800948
1990395341	MW434304	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL polymerase PB2 gene, complete cds	2437	2800948	108	2800948
1990395338	MW434303	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL polymerase PB2 gene, complete cds	2437	2800948	108	2800948
1990395335	MW434302	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL polymerase PB2 gene, complete cds	2437	2800948	108	2800948
1990395332	MW434301	Usinis virus	MAG: Usinis virus isolate CMS002_044d_WVAL polymerase PB2 gene, partial cds	2366	2800948	108	2800948
1990395327	MW434300	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL polymerase PA gene, complete cds	2245	2800948	108	2800948
1990395324	MW434299	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL polymerase PA gene, complete cds	2245	2800948	108	2800948
1990395321	MW434298	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL polymerase PA gene, complete cds	2232	2800948	108	2800948
1990395318	MW434297	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL polymerase PA gene, complete cds	2243	2800948	108	2800948
1990395313	MW434296	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL polymerase PA gene, complete cds	2237	2800948	108	2800948
1990395310	MW434295	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL polymerase PA gene, complete cds	2229	2800948	108	2800948
1990395306	MW434294	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL polymerase PA gene, complete cds	2229	2800948	108	2800948
1990395303	MW434293	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL polymerase PA gene, complete cds	2236	2800948	108	2800948
1990395300	MW434292	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL polymerase PA gene, complete cds	2234	2800948	108	2800948
1990395296	MW434291	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL polymerase PA gene, complete cds	2235	2800948	108	2800948
1990395293	MW434290	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL polymerase PA gene, complete cds	2239	2800948	108	2800948
1990395289	MW434289	Usinis virus	MAG: Usinis virus isolate CMS002_044d_WVAL polymerase PA gene, partial cds	2185	2800948	108	2800948
1990395285	MW434288	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL polymerase PA gene, complete cds	2230	2800948	108	2800948
1990395282	MW434287	Usinis virus	MAG: Usinis virus isolate CMS002_044e_WVAL nucleoprotein gene, complete cds	1804	2800948	108	2800948
1990395279	MW434286	Usinis virus	MAG: Usinis virus isolate CMS002_044d_WVAL nucleoprotein gene, complete cds	1819	2800948	108	2800948
1990395276	MW434285	Usinis virus	MAG: Usinis virus isolate CMS002_026b_WVAL nucleoprotein gene, complete cds	1823	2800948	108	2800948
1990395273	MW434284	Usinis virus	MAG: Usinis virus isolate CMS002_026c_WVAL nucleoprotein gene, complete cds	1815	2800948	108	2800948
1990395269	MW434283	Usinis virus	MAG: Usinis virus isolate CMS002_045a_WVAL nucleoprotein gene, complete cds	1817	2800948	108	2800948
1990395266	MW434282	Usinis virus	MAG: Usinis virus isolate CMS002_026e_WVAL nucleoprotein gene, complete cds	1830	2800948	108	2800948
1990395262	MW434281	Usinis virus	MAG: Usinis virus isolate CMS002_045g_WVAL nucleoprotein gene, complete cds	1827	2800948	108	2800948
1990395259	MW434280	Usinis virus	MAG: Usinis virus isolate CMS002_045b_WVAL nucleoprotein gene, complete cds	1832	2800948	108	2800948
1990395256	MW434279	Usinis virus	MAG: Usinis virus isolate CMS002_045c_WVAL nucleoprotein gene, complete cds	1835	2800948	108	2800948
1990395252	MW434278	Usinis virus	MAG: Usinis virus isolate CMS002_045d_WVAL nucleoprotein gene, complete cds	1838	2800948	108	2800948
1990395249	MW434277	Usinis virus	MAG: Usinis virus isolate CMS002_026a_WVAL nucleoprotein gene, complete cds	1838	2800948	108	2800948
1990395245	MW434276	Usinis virus	MAG: Usinis virus isolate CMS002_045e_WVAL nucleoprotein gene, complete cds	1842	2800948	108	2800948
1990395242	MW434275	Usinis virus	MAG: Usinis virus isolate CMS002_026d_WVAL nucleoprotein gene, complete cds	1839	2800948	108	2800948
1990395240	MW434274	Usinis virus	MAG: Usinis virus isolate CMS002_045f_WVAL nucleoprotein gene, complete cds	1841	2800948	108	2800948
2105315554	LC649880	Cryphonectria naterciae splipalmivirus 1	Cryphonectria naterciae splipalmivirus 1 C0614 RNA, segment RNA4, complete sequence	786	2841740	4	2841740
2105315412	LC634421	Cryphonectria naterciae splipalmivirus 1	Cryphonectria naterciae splipalmivirus 1 C0614 RNA, segment RNA3, complete sequence	1434	2841740	4	2841740
