qseqid	tax_id	evalue	Collapsed_lineage	superkingdom	phylum	class	order	family	genus	species	kingdom	realm	clade1	clade2	orf_id	contig_id	possibly_cellular_contig	target	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	contig_set	orf_start	orf_end	orf_sense	orf_len	sseqid_be	pident_be	length_be	mismatch_be	gapopen_be	qstart_be	qend_be	sstart_be	send_be	slen_be	evalue_be	bitscore_be	stitle_be	tax_id_be	Collapsed_lineage_be	superkingdom_be	phylum_be	class_be	order_be	family_be	genus_be	species_be	kingdom_be	realm_be	clade1_be	clade2_be	rdrp_scan_vir_group	RdRP_scan_match_with_DMND	orf_id_original	qstart_be_nt	qend_be_nt
F1252_NODE_1_length_3748_cov_16.256702_1	578361	2.6e-245	Viruses|Kitrinoviricota|Tolucaviricetes|Tolivirales|Tombusviridae|Gammacarmovirus|Soybean yellow mottle mosaic virus||Riboviria||||||||||||||||||||||||||||Orthornavirae|||||||||||||||||||Procedovirinae|||||||||||||	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Gammacarmovirus	Soybean yellow mottle mosaic virus	Orthornavirae	Riboviria	NA	NA	F1252_NODE_1_length_3748_cov_16.256702_1	F1252_NODE_1_length_3748_cov_16.256702	0	ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	2.6e-149	491.3	0.1	3.3e-149	490.9	0.1	1	1	0	0	1	1	1	1	N	599	2152	FORWARD	1553	QLG97045.1	77.4	518	117	0	1	518	229	746	746	2.6e-245	859	QLG97045.1 polyprotein [Soybean yellow mottle mosaic virus]	578361	Viruses|Kitrinoviricota|Tolucaviricetes|Tolivirales|Tombusviridae|Gammacarmovirus|Soybean yellow mottle mosaic virus||Riboviria||||||||||||||||||||||||||||Orthornavirae|||||||||||||||||||Procedovirinae|||||||||||||	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Gammacarmovirus	Soybean yellow mottle mosaic virus	Orthornavirae	Riboviria	NA	NA	Tolivirales	BestHit	F1252_NODE_1_length_3748_cov_16.256702_1	NA	NA
F1252_NODE_24_length_1618_cov_11.545106_1	2732396	5.2e-241	Viruses||||||||Riboviria||||||||||||||||||||||||||||Orthornavirae||||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	NA	Orthornavirae	Riboviria	NA	NA	F1252_NODE_24_length_1618_cov_11.545106_1	F1252_NODE_24_length_1618_cov_11.545106	0	ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	2.8e-89	292.9	16.5	3.5e-89	292.6	16.5	1	1	0	0	1	1	1	1	G	2	1567	FORWARD	1565	QKK35392.1	74.9	522	130	1	1	521	18	539	543	5.2e-241	844.7	QKK35392.1 RNA-dependent RNA polymerase [Erysiphe necator associated gammapartitivirus 1]	2742540	Viruses|Pisuviricota|Duplopiviricetes|Durnavirales|Partitiviridae|Gammapartitivirus|Erysiphe necator associated gammapartitivirus 1||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Gammapartitivirus||||||||||||||||||||||||||||||	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	Gammapartitivirus	Erysiphe necator associated gammapartitivirus 1	Orthornavirae	Riboviria	NA	NA	Durnavirales	BestHit	F1252_NODE_24_length_1618_cov_11.545106_1	NA	NA
F1576_NODE_2_length_14073_cov_9898.004851_2	1312873	0	Viruses|Pisuviricota|Pisoniviricetes|Nidovirales|Mesoniviridae|Alphamesonivirus|||Riboviria||||||||||||||||||||||||||||Orthornavirae|||||||||||||||||||Hexponivirinae|||Mesnidovirineae||||||||||	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	NA	Orthornavirae	Riboviria	NA	NA	F1576_NODE_2_length_14073_cov_9898.004851_2	F1576_NODEs_2_25945_25414_25622_8_26117_15_chimera	0	ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	4.2e-122	401.6	22.7	4.2e-122	401.6	22.7	25	2	1	0	2	2	2	1	G	6239	3	REVERSE	6236	AHA43392.1	98.4	2078	33	0	2	2079	2494	4571	5092	0	4172.5	AHA43392.1 pp1ab polyprotein [Nam Dinh virus]	325676	Viruses|Pisuviricota|Pisoniviricetes|Nidovirales|Mesoniviridae|Alphamesonivirus|Alphamesonivirus 1||Riboviria||||||||||||||||||||||||||||Orthornavirae||Nam Dinh virus|||||||||||||||||Hexponivirinae|Namcalivirus||Mesnidovirineae||||||||||	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 1	Orthornavirae	Riboviria	NA	NA	Nidovirales	BestHit	F1576_NODE_2_length_14073_cov_9898.004851_2	NA	NA
F1191_NODE_4_length_9750_cov_4006.621454_2	1527522	0	Viruses|Kitrinoviricota|Alsuviricetes|Martellivirales|Virgaviridae||||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Virgaviridae||||||||||||||||||||||||||||||	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	NA	NA	Orthornavirae	Riboviria	NA	NA	F1191_NODE_4_length_9750_cov_4006.621454_2	F1191_NODE_4_length_9750_cov_4006.621454	0	ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	4.8e-147	484	0	8.9e-147	483.2	0	13	1	0	0	1	1	1	1	G	75	8885	FORWARD	8810	QHA33742.1	51.8	3164	1179	27	89	2937	1	3134	3134	0	3037.3	QHA33742.1 polyprotein [Atrato Virga-like virus 3]	2689342	Viruses|Kitrinoviricota|Alsuviricetes|Martellivirales|Virgaviridae||Atrato Virga-like virus 3||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Virgaviridae||||||||||||||||||||||||||||||	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	NA	Atrato Virga-like virus 3	Orthornavirae	Riboviria	NA	NA	Martellivirales	BestHit	F1191_NODE_4_length_9750_cov_4006.621454_2	NA	NA
F1191_NODE_7_length_7342_cov_35.660217_2	2894007	0	Viruses|Duplornaviricota|Chrymotiviricetes|Ghabrivirales|Totiviridae||Palmetto toti-like virus||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Totiviridae||||||||||||||||||||||||||||||	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	NA	Palmetto toti-like virus	Orthornavirae	Riboviria	NA	NA	F1191_NODE_7_length_7342_cov_35.660217_2	F1191_NODE_7_length_7342_cov_35.660217	0	ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	4.3e-104	341.7	1.4	4.9e-104	341.5	0.4	14	1	1	0	1	1	1	1	G	3777	493	REVERSE	3284	UGO48654.1	54.1	1042	464	3	54	1095	6	1033	1033	0	1110.1	UGO48654.1 RNA dependent RNA polymerase, partial [Palmetto toti-like virus]	2894007	Viruses|Duplornaviricota|Chrymotiviricetes|Ghabrivirales|Totiviridae||Palmetto toti-like virus||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Totiviridae||||||||||||||||||||||||||||||	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	NA	Palmetto toti-like virus	Orthornavirae	Riboviria	NA	NA	Ghabrivirales	BestHit	F1191_NODE_7_length_7342_cov_35.660217_2	NA	NA
F1632_NODE_15_length_6869_cov_140.488553_1	1980610	0	Viruses|Negarnaviricota|Ellioviricetes|Bunyavirales|Phenuiviridae|Phasivirus|Phasi Charoen-like phasivirus||Riboviria||||||||||||||||||||||||||||Orthornavirae|||||||||||||||||||||||Polyploviricotina|||||||||	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Phasi Charoen-like phasivirus	Orthornavirae	Riboviria	NA	NA	F1632_NODE_15_length_6869_cov_140.488553_1	F1632_NODE_15_length_6869_cov_140.488553	0	ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	4.1e-127	418.3	7.8	4.1e-127	418.3	7.8	26	3	0	0	3	3	3	1	G	61	6756	FORWARD	6695	QOI91450.1	65.8	2234	733	12	13	2232	1	2217	2217	0	3009.2	QOI91450.1 RdRp [Phasi Charoen-like phasivirus]	1980610	Viruses|Negarnaviricota|Ellioviricetes|Bunyavirales|Phenuiviridae|Phasivirus|Phasi Charoen-like phasivirus||Riboviria||||||||||||||||||||||||||||Orthornavirae|||||||||||||||||||||||Polyploviricotina|||||||||	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Phasi Charoen-like phasivirus	Orthornavirae	Riboviria	NA	NA	Ellioviricetes	BestHit	F1632_NODE_15_length_6869_cov_140.488553_1	NA	NA
F1632_NODE_476_length_2529_cov_2.204931_1	2800909	1.7e-132	Viruses||||||Canya virus||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Canya virus	NA	Riboviria	NA	NA	F1632_NODE_476_length_2529_cov_2.204931_1	F1632_NODE_476_length_2529_cov_2.204931	0	ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	2.4e-72	236.6	6.1	3.5e-72	236.1	6.1	12	1	0	0	1	1	1	1	N	1995	1	REVERSE	1994	QRW41713.1	37.8	613	380	1	52	663	25	637	2099	1.7e-132	484.6	QRW41713.1 MAG: RNA-dependent RNA polymerase [Canya virus]	2800909	Viruses||||||Canya virus||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Canya virus	NA	Riboviria	NA	NA	Monjiviricetes	no match	F1632_NODE_476_length_2529_cov_2.204931_1	NA	NA
F1632_NODE_737_length_2202_cov_1.634839_1	2800909	2.3e-141	Viruses||||||Canya virus||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Canya virus	NA	Riboviria	NA	NA	F1632_NODE_737_length_2202_cov_1.634839_1	F1632_NODE_737_length_2202_cov_1.634839	0	ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	4.1e-15	47.4	0	7e-15	46.6	0	13	1	0	0	1	1	1	1	N	3	2201	FORWARD	2198	QRW41713.1	39.4	686	408	3	10	695	941	1618	2099	2.3e-141	514.2	QRW41713.1 MAG: RNA-dependent RNA polymerase [Canya virus]	2800909	Viruses||||||Canya virus||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Canya virus	NA	Riboviria	NA	NA	Monjiviricetes	no match	F1632_NODE_737_length_2202_cov_1.634839_1	NA	NA
F1383_NODE_255_length_2513_cov_3.562246_1	2559587	6.2e-111	Viruses||||||||Riboviria||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	NA	NA	Riboviria	NA	NA	F1383_NODE_255_length_2513_cov_3.562246_1	F1383_NODE_255_length_2513_cov_3.562246	0	ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta	8.5e-135	443.5	2.5	3.2e-134	441.6	0	21	2	0	0	2	2	2	1	G	3	2513	FORWARD	2510	ADI48250.1	36.3	720	417	18	113	823	93	779	954	6.2e-111	413.3	ADI48250.1 putative RdRp [Bat guano associated nodavirus GF-4n]	795380	Viruses|Kitrinoviricota|Magsaviricetes|Nodamuvirales|Nodaviridae||Bat guano associated nodavirus GF-4n||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Nodaviridae||||||||||||||||||||||||||||||	Viruses	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae	NA	Bat guano associated nodavirus GF-4n	Orthornavirae	Riboviria	NA	NA	Nodamuvirales	BestHit	F1383_NODE_255_length_2513_cov_3.562246_1	NA	NA
F1530_NODE_2_length_9569_cov_814.715997_1	1489714	0	Viruses||||||Tanay virus||||||||||||||||||||||||||||||||unclassified viruses||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Tanay virus	NA	NA	NA	NA	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	0	ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	3.8e-105	345.4	25.3	3.8e-105	345.4	25.3	43	3	1	0	3	3	3	1	N	30	6722	FORWARD	6692	AUR34017.1	99.6	2215	9	0	17	2231	1	2215	2215	0	4464.4	AUR34017.1 ORF1 [Tanay virus]	1489714	Viruses||||||Tanay virus||||||||||||||||||||||||||||||||unclassified viruses||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Tanay virus	NA	NA	NA	NA	Martellivirales	no match	F1530_NODE_2_length_9569_cov_814.715997_1	NA	NA
F1432_NODE_5_length_10841_cov_303.479974_2	390844	0	Viruses|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|Culex flavivirus||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Flavivirus||||||||||||||||||||||||||||||	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Culex flavivirus	Orthornavirae	Riboviria	NA	NA	F1432_NODE_5_length_10841_cov_303.479974_2	F1432_NODE_5_length_10841_cov_303.479974	0	ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	5.8e-105	344.6	10.1	1.2e-104	343.6	10.1	14	1	0	0	1	1	1	1	G	3	10169	FORWARD	10166	ASL70040.1	98.7	3363	43	0	27	3389	1	3363	3363	0	6677.4	ASL70040.1 polyprotein [Culex flavivirus]	390844	Viruses|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|Culex flavivirus||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Flavivirus||||||||||||||||||||||||||||||	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Culex flavivirus	Orthornavirae	Riboviria	NA	NA	Amarillovirales	BestHit	F1432_NODE_5_length_10841_cov_303.479974_2	NA	NA
F1413_NODE_102_length_2466_cov_759.949813_1	1955168	0	Viruses|Negarnaviricota|Insthoviricetes|Articulavirales|Orthomyxoviridae||Orthomyxoviridae sp.||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Orthomyxoviridae|||||||||||||||||||||Polyploviricotina|||||||||	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	NA	Orthomyxoviridae sp.	Orthornavirae	Riboviria	NA	NA	F1413_NODE_102_length_2466_cov_759.949813_1	F1413_NODE_102_length_2466_cov_759.949813	0	ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	6.7e-190	625.1	0	8.7e-190	624.7	0	1	1	0	0	1	1	1	1	N	2442	70	REVERSE	2372	UJQ87630.1	97.8	784	17	0	8	791	1	784	784	0	1555	UJQ87630.1 MAG: PB1 [Orthomyxoviridae sp.]	1955168	Viruses|Negarnaviricota|Insthoviricetes|Articulavirales|Orthomyxoviridae||Orthomyxoviridae sp.||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Orthomyxoviridae|||||||||||||||||||||Polyploviricotina|||||||||	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	NA	Orthomyxoviridae sp.	Orthornavirae	Riboviria	NA	NA	Insthoviricetes	BestHit	F1413_NODE_102_length_2466_cov_759.949813_1	NA	NA
F1193_NODE_250_length_1595_cov_322.071429_1	2933365	8.4e-271	Viruses||||||Black Hawk Lake virus||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Black Hawk Lake virus	NA	Riboviria	NA	NA	F1193_NODE_250_length_1595_cov_322.071429_1	F1193_NODE_250_length_1595_cov_322.071429	0	ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	2.8e-93	306.1	0.1	3.4e-93	305.9	0.1	1	1	0	0	1	1	1	1	G	1595	3	REVERSE	1592	UOO01005.1	84	520	83	0	11	530	1	520	544	8.4e-271	943.7	UOO01005.1 RNA-dependent RNA polymerase [Black Hawk Lake virus]	2933365	Viruses||||||Black Hawk Lake virus||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Black Hawk Lake virus	NA	Riboviria	NA	NA	Durnavirales	no match	F1193_NODE_250_length_1595_cov_322.071429_1	NA	NA
F1374_NODE_10_length_4991_cov_3607.349271_3	1923267	4.1e-272	Viruses||||||Hubei tombus-like virus 20||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria|unclassified RNA viruses ShiM-2016|||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Hubei tombus-like virus 20	NA	Riboviria	NA	NA	F1374_NODE_10_length_4991_cov_3607.349271_3	F1374_NODE_10_length_4991_cov_3607.349271	0	ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	5.2e-92	301.8	1.2	6.1e-92	301.6	1.2	1	1	0	0	1	1	1	1	N	3370	1910	REVERSE	1460	YP_009337034.1	97	470	14	0	18	487	1	470	470	4.1e-272	948	YP_009337034.1 hypothetical protein 3 [Hubei tombus-like virus 20]	1923267	Viruses||||||Hubei tombus-like virus 20||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria|unclassified RNA viruses ShiM-2016|||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Hubei tombus-like virus 20	NA	Riboviria	NA	NA	Tolivirales	no match	F1374_NODE_10_length_4991_cov_3607.349271_3	NA	NA
F1076_NODE_1_length_12577_cov_70.836049_5	2892542	0	Viruses|Negarnaviricota|Monjiviricetes|Mononegavirales|||San Gabriel mononegavirus||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Mononegavirales|||||||||||||||||||||Haploviricotina|||||||||	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	NA	NA	San Gabriel mononegavirus	Orthornavirae	Riboviria	NA	NA	F1076_NODE_1_length_12577_cov_70.836049_5	F1076_NODE_1_length_12577_cov_70.836049	0	ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	4.4e-199	655.8	0.2	6.7e-199	655.2	0.2	11	1	0	0	1	1	1	1	N	6162	12416	FORWARD	6254	DAZ85658.1	98.4	2081	34	0	5	2085	1	2081	2081	0	4157.1	DAZ85658.1 TPA_asm: large polymerase protein [San Gabriel mononegavirus]	2892542	Viruses|Negarnaviricota|Monjiviricetes|Mononegavirales|||San Gabriel mononegavirus||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Mononegavirales|||||||||||||||||||||Haploviricotina|||||||||	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	NA	NA	San Gabriel mononegavirus	Orthornavirae	Riboviria	NA	NA	Monjiviricetes	BestHit	F1076_NODE_1_length_12577_cov_70.836049_5	NA	NA
F1339_NODE_545_length_2516_cov_6.107680_1	2250451	8.4e-175	Viruses|Lenarviricota|Howeltoviricetes|Cryppavirales|Mitoviridae|Mitovirus|Aspergillus fumigatus mitovirus 1||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Mitovirus||||||||||||||||||||||||||||||	Viruses	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Aspergillus fumigatus mitovirus 1	Orthornavirae	Riboviria	NA	NA	F1339_NODE_545_length_2516_cov_6.107680_1	F1339_NODE_545_length_2516_cov_6.107680	0	ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	1.5e-90	297.1	23.7	2e-90	296.7	23.7	1	1	0	0	1	1	1	1	G	67	2106	FORWARD	2039	AXE72932.1	56.5	589	234	11	99	680	3	576	587	8.4e-175	625.2	AXE72932.1 RNA-dependent RNA polymerase [Aspergillus fumigatus mitovirus 1]	2250451	Viruses|Lenarviricota|Howeltoviricetes|Cryppavirales|Mitoviridae|Mitovirus|Aspergillus fumigatus mitovirus 1||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Mitovirus||||||||||||||||||||||||||||||	Viruses	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Aspergillus fumigatus mitovirus 1	Orthornavirae	Riboviria	NA	NA	Ourlivirales	no match	F1339_NODE_545_length_2516_cov_6.107680_1	NA	NA
F1339_NODE_2128_length_1366_cov_2.616323_1	2732396	1.2e-193	Viruses||||||||Riboviria||||||||||||||||||||||||||||Orthornavirae||||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	NA	Orthornavirae	Riboviria	NA	NA	F1339_NODE_2128_length_1366_cov_2.616323_1	F1339_NODE_2128_length_1366_cov_2.616323	0	ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	2.3e-79	260.2	6.6	2.6e-79	260	6.6	1	1	0	0	1	1	1	1	G	66	1364	FORWARD	1298	AYP71816.1	74.4	433	111	0	1	433	1	433	539	1.2e-193	687.2	AYP71816.1 RNA-dependent RNA polymerase [Penicillium brevicompactum virus]	158371	Viruses|Duplornaviricota|Chrymotiviricetes|Ghabrivirales|Chrysoviridae|Alphachrysovirus|Alphachrysovirus penicompacti||Riboviria||||||||||||||||||||||||||||Orthornavirae||Penicillium brevicompactum virus||||||||||||||||||||||||||||||	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus penicompacti	Orthornavirae	Riboviria	NA	NA	Durnavirales	no match	F1339_NODE_2128_length_1366_cov_2.616323_1	NA	NA
F1257_NODE_34_length_2521_cov_73.984590_1	2932871	3.7e-159	Viruses|Lenarviricota|Miaviricetes|Ourlivirales|Botourmiaviridae||Diplodia seriata botourmiavirus 1||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Botourmiaviridae||||||||||||||||||||||||||||||	Viruses	Lenarviricota	Miaviricetes	Ourlivirales	Botourmiaviridae	NA	Diplodia seriata botourmiavirus 1	Orthornavirae	Riboviria	NA	NA	F1257_NODE_34_length_2521_cov_73.984590_1	F1257_NODE_34_length_2521_cov_73.984590	0	ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	1.4e-120	396.4	11.5	1.9e-120	396	11.5	1	1	0	0	1	1	1	1	G	11	1981	FORWARD	1970	UOK20173.1	51.3	622	265	10	36	647	15	608	616	3.7e-159	573.2	UOK20173.1 RNA dependent RNA polymerase [Diplodia seriata botourmiavirus 1]	2932871	Viruses|Lenarviricota|Miaviricetes|Ourlivirales|Botourmiaviridae||Diplodia seriata botourmiavirus 1||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Botourmiaviridae||||||||||||||||||||||||||||||	Viruses	Lenarviricota	Miaviricetes	Ourlivirales	Botourmiaviridae	NA	Diplodia seriata botourmiavirus 1	Orthornavirae	Riboviria	NA	NA	Ourlivirales	BestHit	F1257_NODE_34_length_2521_cov_73.984590_1	NA	NA
F1260_NODE_31_length_2456_cov_5.143274_1	2808997	7.5e-258	Viruses|Lenarviricota|Miaviricetes|Ourlivirales|Botourmiaviridae||Botourmiaviridae sp.||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Botourmiaviridae||||||||||||||||||||||||||||||	Viruses	Lenarviricota	Miaviricetes	Ourlivirales	Botourmiaviridae	NA	Botourmiaviridae sp.	Orthornavirae	Riboviria	NA	NA	F1260_NODE_31_length_2456_cov_5.143274_1	F1260_NODE_31_length_2456_cov_5.143274	0	ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	6.1e-121	397.6	28.5	7.3e-121	397.4	28.5	11	1	0	0	1	1	1	1	G	2	1930	FORWARD	1928	UJQ91978.1	70.4	641	187	2	1	641	6	643	645	7.5e-258	901	UJQ91978.1 MAG: putative RNA-dependent RNA polymerase [Botourmiaviridae sp.]	2808997	Viruses|Lenarviricota|Miaviricetes|Ourlivirales|Botourmiaviridae||Botourmiaviridae sp.||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Botourmiaviridae||||||||||||||||||||||||||||||	Viruses	Lenarviricota	Miaviricetes	Ourlivirales	Botourmiaviridae	NA	Botourmiaviridae sp.	Orthornavirae	Riboviria	NA	NA	Ourlivirales	BestHit	F1260_NODE_31_length_2456_cov_5.143274_1	NA	NA
F1260_NODE_257_length_1441_cov_2.484127_1	2689984	3.6e-257	Viruses|Pisuviricota|Duplopiviricetes|Durnavirales|Partitiviridae||Plasmopara viticola lesion associated Partiti-like 2||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Partitiviridae||||||||||||||||||||||||||||||	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	NA	Plasmopara viticola lesion associated Partiti-like 2	Orthornavirae	Riboviria	NA	NA	F1260_NODE_257_length_1441_cov_2.484127_1	F1260_NODE_257_length_1441_cov_2.484127	0	ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	1.3e-85	280.8	0.6	1.6e-85	280.5	0.6	1	1	0	0	1	1	1	1	G	2	1441	FORWARD	1439	QNQ74068.1	90.6	480	45	0	1	480	7	486	572	3.6e-257	898.3	QNQ74068.1 RdRp [Plasmopara viticola lesion associated Partiti-like 2]	2689984	Viruses|Pisuviricota|Duplopiviricetes|Durnavirales|Partitiviridae||Plasmopara viticola lesion associated Partiti-like 2||Riboviria||||||||||||||||||||||||||||Orthornavirae||unclassified Partitiviridae||||||||||||||||||||||||||||||	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	NA	Plasmopara viticola lesion associated Partiti-like 2	Orthornavirae	Riboviria	NA	NA	Durnavirales	BestHit	F1260_NODE_257_length_1441_cov_2.484127_1	NA	NA
F1261_NODE_1_length_2988_cov_1102.824412_3	2755148	3.6e-207	Viruses||||||Broome luteo-like virus 1||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Broome luteo-like virus 1	NA	Riboviria	NA	NA	F1261_NODE_1_length_2988_cov_1102.824412_3	F1261_NODE_1_length_2988_cov_1102.824412	0	ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	8.8e-79	258.3	4	1.2e-78	257.9	4	1	1	0	0	1	1	1	1	G	1607	102	REVERSE	1505	QLJ83480.1	91.4	372	32	0	131	502	1	372	372	3.6e-207	732.3	QLJ83480.1 RNA-dependent RNA polymerase [Broome luteo-like virus 1]	2755148	Viruses||||||Broome luteo-like virus 1||Riboviria||||||||||||||||||||||||||||||unclassified Riboviria||||||||||||||||||||||||||||||	Viruses	NA	NA	NA	NA	NA	Broome luteo-like virus 1	NA	Riboviria	NA	NA	Sobelivirales	no match	F1261_NODE_1_length_2988_cov_1102.824412_3	NA	NA
